gvkey,LINKPRIM,LINKTYPE,LPERMNO,LINKDT,LINKENDDT
19694,C,NR,,19940101,19940330
19694,P,NR,,19940331,19990914
19694,P,LC,87218,19990915,20020307
19696,P,NU,,19880930,20230831
19696,N,NR,,20120928,20230831
19709,P,NR,,20200731,E
19712,C,NR,,20130101,20140326
19712,P,NR,,20140327,20140508
19712,P,LC,14661,20140509,E
19713,C,NR,,19930101,19931005
19713,P,LC,79747,19931006,E
19715,P,NR,,20140731,20210331
19717,C,NR,,20120101,20140306
19717,P,LC,14535,20140307,E
19718,C,NR,,20110101,20140311
19718,P,LC,14530,20140312,20210630
19719,C,NR,,20120101,20140528
19719,P,LC,14667,20140529,20220331
19720,P,NR,,20140131,E
19722,C,NR,,20120101,20140429
19722,P,NR,,20140430,20150629
19722,P,LC,15443,20150630,20200518
19727,C,LC,68786,19820101,19820128
19727,P,LU,68786,19820129,19980130
19730,C,NR,,20100701,20140318
19730,P,LC,14547,20140319,E
19731,C,NR,,19880129,19911203
19731,C,NR,,20040701,20110824
19731,C,LC,77155,19911204,20040630
19731,C,LC,77155,20110825,20140630
19734,P,LS,14492,20140204,E
19735,C,NR,,20140101,20140227
19735,P,LS,14486,20140228,E
19737,C,NU,,19980331,E
19740,C,NR,,20140101,20140203
19740,P,LS,14483,20140204,E
19741,P,NU,,19860731,E
19742,P,NU,,19870430,19900604
19742,P,LU,76197,19900605,20040730
19743,C,NR,,20140101,20140203
19743,P,LS,14484,20140204,E
19744,C,NR,,20110101,20140521
19744,J,NR,,20200831,E
19744,P,LC,14655,20140522,E
19745,P,LS,14539,20140306,E
19746,J,NR,,20140228,20220228
19746,P,NR,,20140228,20221230
19747,C,NR,,20090101,20140306
19747,P,LC,14504,20140307,20230929
19748,C,NR,,20140101,20140203
19748,P,LS,14485,20140204,E
19749,P,LS,14480,20140206,20190904
19751,P,NR,,20140228,20230609
19752,C,NR,,20110701,20140205
19752,P,LC,14450,20140206,E
19753,C,NR,,20110101,20140401
19753,P,LC,14580,20140402,E
19757,C,NR,,20120101,20140312
19757,P,LC,14538,20140313,20170419
19761,C,NR,,20120701,20150226
19761,P,LC,15219,20150227,E
19762,C,NR,,20140430,E
19765,P,LU,75979,19890825,19940729
19767,P,NR,,20140228,20210913
19767,P,LC,21920,20210914,E
19768,C,NR,,20140228,20170131
19769,C,NR,,20140228,E
19770,C,NR,,20110101,20141104
19770,P,LC,15031,20141105,E
19771,C,NR,,20110101,20140312
19771,P,LC,14540,20140313,E
19772,C,NR,,20120101,20140730
19772,P,LC,14826,20140731,20190325
19773,C,NR,,20110101,20140313
19773,P,LC,14502,20140314,20220228
19776,J,NR,,20140228,20170731
19776,J,NR,,20140228,20170731
19776,P,NR,,20140228,20220429
19776,J,NR,,20140228,20220429
19777,J,NR,,20140228,20170731
19777,J,NR,,20140228,20170731
19777,P,NR,,20140228,20230428
19777,J,NR,,20140228,20230428
19780,P,LS,14477,20140212,20150130
19781,P,LS,14476,20140212,E
19782,P,LS,14474,20140212,20171031
19783,P,LS,14475,20140212,20150130
19784,C,NR,,20111001,20140211
19784,P,LC,14456,20140212,E
19788,C,NR,,20120101,20140227
19788,P,NR,,20140228,20200131
19788,N,NR,,20140930,E
19790,C,NR,,20140228,20210630
19791,C,NR,,20140630,20200731
19794,P,NU,,19861231,19870504
19794,P,LU,78383,19870505,19980930
19795,C,NU,,19831230,20140131
19798,C,NR,,19890101,19891226
19798,C,NR,,19920818,E
19798,C,LC,76067,19891227,19920817
19800,C,NR,,20120101,20140408
19800,P,LC,14573,20140409,20180530
19800,P,LC,17789,20180531,20220331
19802,C,NR,,20120101,20171010
19802,J,NR,,20171031,20200529
19802,J,NR,,20220531,E
19802,P,LC,15525,20171011,E
19804,C,NU,,19940101,19950130
19804,C,NU,,19950131,20000531
19805,P,NR,,20140228,E
19807,C,NR,,19881001,19890509
19807,P,LC,75755,19890510,20121026
19808,P,NR,,20140228,E
19809,P,NR,,20140228,E
19810,P,NR,,20140228,E
19811,P,NR,,20140228,E
19812,C,NR,,20140228,20220831
19812,J,NR,,20220630,20220831
19812,P,NR,,20220901,E
19812,N,NR,,20220901,E
19813,P,NR,,20140228,E
19815,C,NR,,20140530,20180430
19815,C,LC,17798,20180501,20210730
19817,P,NR,,19891130,20030814
19817,P,LC,89828,20030815,E
19818,C,NU,,19850101,19900225
19818,P,NU,,19990107,20110831
19818,P,LU,76403,19900226,19990106
19821,P,NR,,20140331,E
19824,P,NR,,19980627,19980804
19824,P,LC,24295,20230925,E
19824,P,LC,79899,19820129,19980626
19824,P,LC,86341,19980805,20230831
19824,C,LC,86341,20230901,20230924
19824,N,LC,86341,20230925,20230929
19825,P,NR,,20140731,20171031
19826,P,NU,,19820331,19921109
19826,C,NU,,19940101,19940630
19826,P,LU,78067,19921110,19931231
19830,C,NR,,20110101,20140320
19830,P,LC,14537,20140321,20150630
19831,P,LU,11783,19871016,19961031
19832,C,NR,,20120101,20140320
19832,P,LC,14555,20140321,E
19833,J,NR,,20140228,20170731
19833,P,NR,,20140228,20220429
19834,J,NR,,20140228,20170731
19834,J,NR,,20140228,20170731
19834,P,NR,,20140228,20230428
19834,J,NR,,20140228,20230428
19835,C,NR,,19960531,20160630
19838,C,NR,,20080101,20140227
19838,C,NR,,20140228,E
19840,C,NU,,19901031,E
19842,C,NU,,19900101,19900101
19842,P,LU,75923,19900102,19970131
19843,C,NR,,20090101,20140923
19843,P,LC,14915,20140924,20190628
19845,C,NR,,20090101,20140226
19845,P,LC,14463,20140227,20151009
19847,C,NU,,19830101,19830727
19847,P,LU,80710,19830728,19950531
19848,C,NR,,20140228,20201031
19849,C,NR,,20100101,20140320
19849,P,LC,14495,20140321,E
19851,C,NR,,20110101,20140414
19851,P,LC,14559,20140415,E
19854,C,NR,,19840101,19891220
19854,P,NR,,19920630,19920731
19854,P,LC,75910,19891221,19920629
19855,C,NR,,20140228,20211011
19855,C,LC,22128,20211012,E
19856,C,NR,,20140101,20140227
19856,P,NR,,20140228,E
19856,J,NR,,20141231,E
19857,C,NU,,19870101,19891220
19857,C,NU,,19910831,19910930
19857,P,LU,76064,19891221,19910830
19858,C,NR,,20080101,20140629
19858,P,NR,,20140630,20140701
19858,P,LC,14751,20140702,20231130
19859,C,NR,,20120101,20140319
19859,P,LC,14531,20140320,E
19860,C,NR,,19900228,E
19860,N,NR,,19980630,20150930
19861,C,NU,,19960701,19980429
19861,C,NU,,19980430,E
19863,C,NU,,19950731,E
19866,P,LS,14473,20140225,20190430
19867,P,NR,,20140228,20160606
19871,C,NR,,20140430,E
19873,P,NU,,19840731,19870607
19873,P,LU,11397,19870608,E
19874,C,NU,,19980430,E
19876,C,NR,,20090101,20140325
19876,P,LC,14524,20140326,20160229
19877,P,LC,14516,20140320,E
19878,C,NU,,19930101,19930128
19878,P,NU,,19930129,19970106
19878,P,LU,84442,19970107,20041029
19881,C,NR,,20110101,20140327
19881,P,LC,14554,20140328,E
19883,C,NR,,20131231,20140131
19883,C,NR,,20140201,E
19884,P,LS,14460,20140227,E
19885,C,NU,,19930101,19930225
19885,P,NU,,19930226,19940628
19885,P,LU,80673,19940629,19950331
19888,P,LS,14491,20140227,20170731
19889,C,NR,,20160824,20170630
19889,C,LS,14482,20140227,20160823
19890,P,LS,14481,20140227,20160831
19891,C,NR,,19930101,19941011
19891,C,NR,,20061230,20070131
19891,P,LC,81019,19941012,20061229
19896,P,NR,,20140228,E
19898,C,NR,,20110101,20140327
19898,P,LC,14498,20140328,20190830
19901,C,NR,,20140331,20140429
19901,P,NR,,20140430,E
19901,N,NR,,20140430,E
19904,P,NR,,20081031,E
19905,P,LS,14512,20140304,20160430
19906,C,NR,,20110101,20140403
19906,P,LC,14567,20140404,20210630
19907,C,NR,,19840131,20040211
19907,C,LC,90058,20040212,20110408
19908,C,NR,,20090101,20140403
19908,P,LC,14596,20140404,E
19909,C,NR,,20100401,20140408
19909,P,LC,14600,20140409,20190131
19910,C,NR,,20100101,20140403
19910,P,LC,14578,20140404,20160630
19911,C,NR,,19881001,19891026
19911,P,LU,76013,19891027,20121231
19912,C,NR,,20111001,20140402
19912,P,LC,14594,20140403,20181130
19914,C,NU,,19890201,19940725
19914,P,LU,80757,19940726,19980731
19916,P,NR,,20140331,20150203
19917,C,NR,,19860601,19930120
19917,P,NR,,19971218,E
19917,P,LC,78842,19930121,19971217
19919,C,NR,,20141031,E
19921,P,LS,14513,20140305,E
19922,P,NR,,20140430,20170803
19925,P,LC,14522,20140306,E
19927,C,NR,,20090101,20140415
19927,P,LC,14574,20140416,E
19928,C,NR,,20140101,20140304
19928,P,NR,,20161025,20161031
19928,P,LS,14557,20140305,20161024
19929,P,NR,,20140228,20200831
19931,C,NR,,20140430,20170731
19932,P,NR,,19930129,19990228
19932,P,LC,86793,19990301,20140703
19933,C,NR,,20140331,20231031
19934,P,NR,,19980430,E
19935,C,NR,,20110101,20140309
19935,P,LC,14505,20140310,E
19940,J,NR,,20140331,E
19940,P,NR,,20140331,E
19941,C,NU,,19890101,19891218
19941,C,NU,,19920827,E
19941,C,LU,76056,19891219,19920826
19943,C,NR,,20130101,20140330
19943,P,NR,,20140331,E
19943,N,NR,,20140331,E
19944,P,LS,14529,20140311,E
19945,P,LS,14549,20140311,E
19946,C,NU,,19880401,19890921
19946,C,NU,,19910427,20111230
19946,C,LU,78719,19890922,19910426
19947,P,LS,14511,20140311,20151030
19948,C,NU,,19831230,E
19949,P,NR,,20171007,E
19949,P,LS,14508,20140311,20171006
19950,C,NU,,19880401,19890530
19950,P,NU,,19890531,19891130
19950,P,NU,,20001122,20060131
19950,P,LU,76041,19891201,20001121
19951,C,NU,,19890630,E
19953,C,NU,,19870801,19900306
19953,P,LU,76361,19900307,20010731
19954,C,NR,,19860301,19901223
19954,C,NU,,20030701,E
19954,C,LU,76526,19901224,20030630
19954,J,LU,76527,19901224,19920630
19957,C,NU,,19840201,19880330
19957,C,NU,,19880331,20110731
19959,P,LS,14501,20140312,E
19960,C,NU,,19830601,19900130
19960,C,NU,,19900131,19920930
19960,C,LU,77970,19921001,19940531
19961,P,NU,,19820129,19971128
19962,C,NR,,19861001,19920729
19962,P,NR,,20001230,20001231
19962,P,LC,77820,19920730,20001229
19964,P,LS,14519,20140313,20160831
19965,C,NU,,19860101,19860529
19965,P,NU,,19860530,19910715
19965,P,LU,77012,19910716,20200529
19966,P,LC,80014,20140312,E
19967,C,NR,,20110701,20140326
19967,P,LC,14528,20140327,20221230
19968,P,NU,,19880930,20000831
19970,C,NR,,20110101,20140330
19970,P,NR,,20140331,20170531
19970,N,NR,,20150331,20170531
19970,C,NR,,20170601,E
19974,C,NR,,20110101,20140320
19974,P,LC,14520,20140321,E
19975,C,NU,,19930101,19930128
19975,P,NU,,19930129,20080430
19976,P,NR,,19820129,20180329
19976,N,NR,,20120430,20180329
19977,C,NR,,20120101,20140327
19977,P,LC,14556,20140328,E
19981,C,NU,,19860901,19880530
19981,P,NU,,19880531,19980331
19985,C,NR,,19811101,19820128
19985,P,NR,,19820129,20140331
19985,J,NR,,20120430,20140331
19985,P,LC,16159,20160721,20170929
19985,N,LX,16159,20170901,E
19987,C,NR,,19880129,20111030
19987,P,NR,,20111031,E
19987,N,NR,,20111031,E
19988,C,NR,,20110101,20140319
19988,P,LC,14546,20140320,E
19989,C,NR,,20110101,20140320
19989,P,LC,14499,20140321,20190731
19991,P,NR,,19980228,E
19991,J,NR,,20111031,E
19993,P,NR,,20140630,E
19995,C,NU,,19850401,19870429
19995,C,NU,,19870430,19910717
19995,P,LU,76885,19910718,19951130
19995,N,LX,76885,19910718,19951130
19997,C,NU,,19880930,20031109
19997,P,LC,89903,20031110,20130628
19997,N,LX,89903,20031110,20130628
19998,C,NR,,20130101,20160810
19998,P,LC,16260,20160811,E
19999,C,NR,,19880229,20221130
19999,N,NR,,20131129,20221130
20002,C,NU,,19811101,19820128
20002,P,NU,,19820129,19961231
20003,C,NR,,20110101,20140507
20003,P,LC,14658,20140508,20181130
20004,C,NR,,20110101,20140416
20004,P,LC,14616,20140417,E
20005,C,NU,,19890101,19891213
20005,P,NR,,19930209,19930218
20005,P,LC,75891,19891214,19930208
20005,P,LC,78948,19930219,20010531
20006,C,NU,,19881201,19900130
20006,C,NU,,19900131,19920803
20006,C,NU,,19941020,20000331
20006,C,LX,78776,19920804,19941019
20007,C,NR,,19830201,19831129
20007,C,NR,,19831130,20110930
20007,N,NR,,19970131,20110930
20007,P,NR,,20111001,E
20007,N,NR,,20111001,E
20007,J,NR,,20111130,E
20009,C,NR,,20110101,20140416
20009,P,LC,14572,20140417,E
20010,C,NR,,20120101,20140522
20010,P,LC,14645,20140523,E
20011,C,NR,,20080101,20140630
20011,P,LC,14684,20140701,E
20012,P,NU,,19890428,19950428
20012,J,NU,,19890428,19950428
20012,C,NU,,19950429,19980430
20013,C,NU,,19891101,19891219
20013,C,LU,75884,19891220,20160531
20018,C,NR,,20120101,20140501
20018,P,LC,14647,20140502,E
20019,C,NU,,19810101,19820128
20019,P,NU,,19820129,19830315
20019,P,LU,20395,19830316,E
20020,C,NR,,20080101,20140529
20020,P,NR,,20140530,20140601
20020,P,LC,14619,20140602,E
20021,C,NR,,19890101,19891220
20021,P,LU,75900,19891221,20070131
20023,C,NU,,19870101,19870226
20023,P,NU,,19870227,19870611
20023,C,NU,,19940101,19940331
20023,P,LU,11417,19870612,19931231
20025,P,NU,,19970628,19970829
20025,P,LU,92129,19851213,19970627
20027,P,NR,,19980530,19980630
20027,P,LC,12137,19881209,19980529
20028,C,NU,,19820101,19820128
20028,P,NU,,19820129,19851008
20028,P,LU,86351,19851009,20040430
20029,P,LU,21259,19820129,E
20030,P,LU,86706,19851204,19970131
20031,C,NU,,19881001,19891220
20031,C,NU,,19971129,19971231
20031,P,LU,75904,19891221,19971128
20033,C,NR,,20120101,20140507
20033,P,LC,14646,20140508,20191031
20034,C,NU,,19860101,19891219
20034,P,LU,75909,19891220,19920831
20035,C,NU,,19870301,19870601
20035,P,LU,11377,19870602,19980930
20036,C,NR,,19890101,19891108
20036,P,NR,,20091229,20170531
20036,P,LC,76023,19891109,20091228
20037,C,NR,,20120101,20140617
20037,P,NR,,20170214,E
20037,P,LC,14708,20140618,20170213
20038,P,NU,,19880831,19960731
20038,C,NU,,19960801,19970630
20039,C,NU,,19890101,19891219
20039,C,NU,,19940427,20010228
20039,C,LU,76061,19891220,19940426
20040,C,NR,,20120101,20140501
20040,P,LC,14668,20140502,E
20041,C,NR,,20110101,20140402
20041,P,LC,14611,20140403,E
20042,C,NR,,20120101,20140409
20042,P,LC,14589,20140410,20211130
20043,C,NR,,20120101,20150128
20043,P,LC,15181,20150129,E
20044,C,NR,,20100101,20140429
20044,P,NR,,20140430,20141026
20044,P,LC,14951,20141027,E
20045,C,NU,,19870201,19870429
20045,C,NU,,19870430,19900104
20045,P,NU,,19981001,E
20045,N,LX,77233,19900105,19910731
20045,P,LU,77233,19900105,19980930
20046,C,NU,,20010516,E
20046,C,LU,84735,19870101,19870129
20046,C,LU,84735,19870130,20010515
20047,C,NU,,19870901,19900102
20047,C,NU,,20020627,E
20047,C,LU,76400,19900103,20020626
20048,P,NR,,20140331,E
20050,P,NR,,20140331,E
20051,C,NU,,19860701,19900108
20051,C,NU,,19920512,20000331
20051,C,LU,76423,19900109,19920511
20052,P,NR,,19900131,E
20052,J,NR,,20111031,E
20053,P,NR,,19980430,20090930
20053,C,NR,,20100331,E
20054,C,NR,,19890401,19900116
20054,C,NR,,19940617,E
20054,C,LC,76433,19900117,19940616
20055,C,NR,,19840701,19891219
20055,P,NR,,19940528,19940630
20055,P,LC,76062,19891220,19940527
20057,C,NR,,20060531,E
20058,P,NR,,20140331,E
20058,J,NR,,20211130,E
20059,P,NU,,19950831,E
20060,C,NU,,19891229,20060630
20061,C,NU,,19850101,19901030
20061,P,LU,76068,19901031,19920331
20063,C,NR,,19890101,19890917
20063,P,LC,12125,19890918,19940517
20064,C,NR,,19880401,19890928
20064,P,LC,33647,19890929,20040928
20065,C,NU,,19840101,19891227
20065,C,NU,,20020417,20080430
20065,C,LU,75895,19891228,20020416
20066,P,LC,14507,20140327,E
20067,C,NR,,19881001,19891228
20067,P,NR,,19891229,19900212
20067,P,NR,,20030412,20030414
20067,P,LC,76089,19900213,20030411
20067,P,LC,89704,20030415,E
20068,C,NU,,19850101,19891218
20068,C,NU,,19910601,19910930
20068,P,LU,76059,19891219,19910531
20069,C,NU,,19840501,19900109
20069,C,NU,,19910501,19940131
20069,P,LU,76293,19900110,19910430
20070,P,LC,14514,20140327,20200529
20072,C,NR,,19870101,19900110
20072,P,NR,,19920929,19921030
20072,P,LC,76315,19900111,19920928
20073,P,NR,,20140331,E
20074,C,NR,,20130401,20140330
20074,P,NR,,20140331,20210810
20074,P,LC,21866,20210811,E
20075,P,LC,75925,19900112,20070831
20076,P,NR,,19961130,19961231
20076,P,LC,76074,19900110,19961129
20078,C,NU,,19860101,19940407
20078,C,NU,,19950622,20060831
20078,C,LU,80445,19940408,19950621
20082,C,NU,,19920331,20080331
20087,P,LS,14515,20140327,E
20088,C,NR,,20120201,20150122
20088,P,LC,15145,20150123,E
20089,C,NR,,20120101,20140625
20089,P,LC,14750,20140626,20221031
20090,C,NR,,20110101,20140717
20090,P,LC,14834,20140718,20161230
20094,P,NR,,20140930,E
20096,P,NR,,20140430,20180608
20096,N,LX,17827,20140430,E
20096,P,LC,17827,20180609,E
20097,P,LU,76055,19891218,20010629
20098,P,LS,14494,20140328,E
20099,C,NU,,19880601,19891012
20099,C,NU,,19951101,19951130
20099,P,LU,75832,19891013,19951031
20103,P,NR,,20140630,E
20105,C,NR,,20080101,20140415
20105,P,LC,14565,20140416,E
20109,C,NU,,19930101,19931230
20109,P,NU,,19931231,19970202
20109,P,LU,84516,19970203,E
20112,C,NR,,20140331,E
20113,C,NR,,20090101,20140410
20113,P,LC,14588,20140411,20181130
20114,P,NR,,20140430,E
20115,C,NR,,19990701,20140410
20115,P,LC,14603,20140411,E
20116,C,NR,,20090101,20140414
20116,P,LC,14579,20140415,E
20118,C,NU,,19900101,19910829
20118,P,NU,,19910830,19920330
20118,P,LU,77446,19920331,20001031
20119,P,NR,,20140630,E
20121,P,NU,,19891130,19901218
20121,C,NU,,19940101,19940331
20121,P,LU,76551,19901219,19931231
20122,C,NR,,19901231,20231031
20125,P,NR,,20140630,20150130
20126,C,NR,,20090401,20140724
20126,P,LC,14759,20140725,E
20128,C,NR,,20120101,20140507
20128,P,LC,14618,20140508,E
20129,C,NR,,20120101,20140624
20129,P,LC,14705,20140625,E
20130,C,NR,,20120101,20140612
20130,P,LC,14687,20140613,E
20131,C,NR,,20120101,20140415
20131,P,LC,14612,20140416,20160229
20133,C,NR,,20140430,E
20134,C,NR,,19890401,19900130
20134,P,LC,63562,19900131,20081223
20135,C,NR,,20100401,20140429
20135,P,NR,,20140430,20140430
20135,C,NR,,20140501,20140526
20135,N,NR,,20140527,20140530
20135,P,LC,14666,20140527,20230630
20136,C,NR,,20100101,20140406
20136,P,LC,14598,20140407,20150130
20138,P,LC,78318,19831230,19901231
20138,N,LX,78318,19880129,19901231
20142,C,NR,,20110501,20140429
20142,P,NR,,20140430,20170630
20142,N,NR,,20140630,20170630
20143,C,NR,,20120101,20140722
20143,P,LC,14818,20140723,E
20146,P,NU,,19880831,20041029
20146,J,NU,,19930730,20010330
20147,C,NR,,20120101,20140522
20147,P,LC,14636,20140523,E
20149,C,NR,,20140430,E
20151,C,NU,,19880501,19891219
20151,P,LU,76063,19891220,19990930
20154,C,NR,,19930401,19960228
20154,N,NR,,19960229,19981031
20154,C,NR,,19960229,19981031
20154,P,NR,,19981101,19981116
20154,N,NR,,19981101,19981116
20154,P,NR,,20000411,20000531
20154,N,NR,,20000411,20000531
20154,P,LC,86428,19981117,20000410
20154,N,LX,86428,19981117,20000410
20155,C,NU,,19870101,19891218
20155,P,LU,76058,19891219,19900731
20157,C,NU,,19860901,19891220
20157,C,NU,,19940406,19940630
20157,C,LU,76066,19891221,19940405
20158,C,NR,,19880101,19900306
20158,P,LU,76177,19900307,20040227
20160,C,NR,,20140930,E
20162,P,LS,14582,20140408,E
20163,P,LS,14586,20140408,20180329
20164,P,LS,14581,20140408,20180329
20165,P,LS,14587,20140408,20180329
20166,P,LS,14583,20140408,20170331
20168,C,NR,,20120101,20140612
20168,P,LC,14703,20140613,20160930
20170,C,NR,,20120101,20140508
20170,P,LC,14676,20140509,E
20177,P,NU,,19901031,E
20178,C,NU,,19880601,19891119
20178,C,NU,,19940623,20060428
20178,C,LU,76035,19891120,19940622
20179,C,NR,,20120101,20140506
20179,P,LC,14643,20140507,20230731
20180,C,NU,,19891229,E
20181,C,NU,,19910131,20120831
20183,C,NR,,20120101,20140409
20183,P,LC,14591,20140410,20170719
20184,P,NR,,20150529,20231031
20185,C,NU,,19881001,19920130
20185,P,LU,77300,19920131,E
20186,C,NU,,19820101,19820128
20186,P,NU,,19820129,19970430
20188,C,NR,,19820101,19820128
20188,P,NR,,19820129,19820815
20188,P,NR,,19960224,19960329
20188,P,LC,78597,19820816,19960223
20189,C,NU,,19880101,19980929
20189,C,NU,,19980930,20070430
20190,C,NU,,19900101,19900124
20190,P,LU,75938,19900125,E
20191,C,NU,,19900101,19900122
20191,P,LU,75928,19900123,20020328
20192,C,NU,,19880701,19900122
20192,P,LU,75929,19900123,19991231
20193,C,NU,,19860901,19900121
20193,C,NU,,19920417,20040227
20193,C,LU,76328,19900122,19920416
20194,C,NU,,19860501,19900220
20194,P,NU,,20001101,20050131
20194,P,LU,76362,19900221,20001031
20195,P,NR,,20140430,20161230
20196,C,NU,,19890101,19900123
20196,P,LU,75937,19900124,E
20197,C,NU,,19900131,19990906
20197,C,NU,,20000630,E
20197,C,LC,87203,19990907,20000629
20198,C,NU,,19870401,19900123
20198,P,NU,,19990805,20011231
20198,N,NU,,19990805,20011231
20198,P,LU,78723,19900124,19990804
20198,N,LX,78723,19930129,19990804
20199,C,NU,,19890101,19900123
20199,C,NU,,19940210,E
20199,C,LU,76437,19900124,19940209
20200,C,NU,,19891101,19900125
20200,P,LU,75939,19900126,19980227
20201,C,NU,,19891101,19900125
20201,P,LU,75940,19900126,19980227
20202,C,NU,,19880601,19900125
20202,P,LU,75930,19900126,20120430
20203,C,NU,,19870101,19900123
20203,C,NU,,19910611,20000531
20203,C,LU,76216,19900124,19910610
20204,C,NU,,19880201,19900121
20204,C,LU,76215,19900122,20210831
20205,C,NU,,19880101,19900116
20205,P,LU,76323,19900117,19960229
20206,C,NU,,19900101,19900117
20206,P,LU,75942,19900118,19970630
20207,C,NR,,19891001,19900118
20207,P,NR,,19950429,19950531
20207,P,LC,75934,19900119,19950428
20208,P,NU,,19970703,19970829
20208,P,LU,76294,19900118,19970702
20209,C,NR,,19900131,20070409
20209,C,LC,91954,20070410,20120807
20210,C,NR,,19880101,19900116
20210,P,NR,,19981016,E
20210,P,LC,76309,19900117,19981015
20214,C,NR,,19900131,20001116
20214,P,LC,88818,20001117,E
20214,N,LX,88818,20001117,E
20216,C,NR,,19870101,19900115
20216,C,NR,,19910424,E
20216,C,LC,76357,19900116,19910423
20217,C,NR,,19860601,19900130
20217,P,NR,,19900131,19900928
20217,C,NR,,19990730,20060410
20217,C,NR,,20150910,E
20217,C,LC,76465,20060411,20100305
20217,C,LC,93310,20100308,20150909
20218,C,NU,,19880601,19900130
20218,P,NU,,19900131,19900201
20218,C,NU,,19950930,19951031
20218,P,LU,76094,19900202,19950929
20219,P,NR,,20140430,20161031
20220,C,NR,,19890401,19900117
20220,P,NR,,19940623,19940729
20220,P,LC,76377,19900118,19940622
20221,C,NU,,19900101,19900115
