gvkey,fyear,Size,Leverage,MB,ATM_IV,IV_Skew,n_obs
002444,2018,8.301487572474072,0.2752175840586135,2.546355775306458,0.30182248,0.030984327,230
002448,2017,6.8846418088896755,0.018742636685863952,1.974119410644045,0.28246608,0.049927093,202
002448,2018,6.81419989661979,0.021599543194713255,1.6441193632132531,0.29369107,0.056248378,222
002497,2017,8.307263661595433,0.3149347264135725,2.8328275669748164,0.35992572,0.031110972,231
002497,2018,8.033476225105941,0.29825158059105583,2.2177442661260036,0.38327143,0.029455442,230
002504,2017,6.019991263534085,0.2493313404657017,-0.30381265224773013,0.51409626,0.06969919,230
002504,2018,6.387372463740232,0.2615559895833333,-0.4423468552288798,0.4535331,0.058415998,230
002536,2018,8.229204367921165,0.0,2.816921940560491,0.4272717,0.04467226,186
002547,2018,11.189202811024645,0.25793925312936444,1.7633100828702348,0.29061756,0.015522056,67
002558,2017,9.574109857534452,0.047872434458253045,1.1750592330937601,0.1989866,0.059284907,185
002558,2018,9.391396674506773,0.04689249720044793,1.0684520415440848,0.2250028,0.03311028,208
002574,2017,10.798569019867635,0.3298917149332662,3.328847569534172,0.27840197,0.03066507,231
002574,2018,10.836311325370897,0.401290533366005,4.046288577569052,0.2594056,0.034115504,230
002577,2017,6.743061633561762,0.14137588568379236,2.4669609226160176,0.273359,0.0601088,119
002577,2018,6.742790289729689,0.0911841354193832,2.243604989296932,0.31674045,0.055740975,102
002593,2017,8.147035534244088,0.19945684972842487,2.333194054054054,0.22797808,0.026917335,205
002593,2018,8.239122974059319,0.2216399506781751,3.280951681109185,0.2705225,0.048275907,216
002596,2017,8.0258345503888,0.3010926388145275,1.7055067891921545,0.2698561,0.021691639,188
002596,2018,8.334197615522436,0.25170256551103243,1.9764353848958016,0.24120043,0.020059546,230
002628,2017,7.685861156224244,0.18821986042056288,3.139817610770309,0.2268077,0.030108677,163
002628,2018,7.736646733188374,0.2502117909408451,3.137377166828504,0.23920794,0.026548488,186
002663,2017,9.6741894759251,0.32345327465700235,9.71400733048259,0.19968082,0.019455178,210
002663,2018,9.418240327797632,0.5504852364237043,9.02558651026393,0.3002344,0.014418527,231
002696,2017,11.25117738062477,0.23248026787849796,4.621186959654179,0.1859984,0.01906839,231
002696,2018,11.202794395472672,0.2762410831270927,4.157081968142395,0.2031386,0.006888159,230
002721,2017,10.606160146952126,0.09488465464898055,1.5852763610327503,0.15719385,0.10328967,73
002721,2018,10.302299658423175,0.07387786558180172,1.1563412305363832,0.17093861,0.05012476,64
002751,2017,10.111424872921193,0.22606701236537693,3.6167332549941245,0.20555037,0.038223967,188
002751,2018,9.621686154971314,0.20054566844384372,2.4902574682290806,0.28443503,0.02741642,230
002771,2017,8.857673954577718,0.2992943129929431,2.77977929834276,0.20607185,0.026526723,212
002771,2018,8.670075322976263,0.30248418806675303,2.2429884345884346,0.22151388,0.05007242,225
002787,2017,7.467350946715149,0.1910982940134116,1.4600073335558152,0.38118988,0.020372463,188
002787,2018,7.816370001532131,0.18147655470568677,1.6696166902214147,0.32109955,0.037439816,230
002807,2017,8.178085436866672,0.372262874694482,2.802229178352362,0.25611895,0.021551581,229
002807,2018,8.487272550218874,0.3439146845560458,3.4445766126313115,0.2509294,0.018089376,228
002817,2017,11.452898406052515,0.30985421376783345,6.875513256917573,0.22638784,0.032742906,231
002817,2018,11.200052058723994,0.3184348291278707,5.209363131989458,0.2875204,0.024638364,230
002818,2017,5.685740288873147,0.0,0.9028134565945464,0.4702737,0.055848833,223
002818,2018,5.9008276056953015,0.0,1.1530877173048517,0.47252047,0.06528446,225
002820,2017,7.35982960329216,0.05004297697027179,3.4380838361342887,0.32320413,0.0097965775,153
002820,2018,6.974748229292575,0.02015675329832767,2.0190939749390093,0.44248104,0.051063035,182
002829,2018,4.278028523854303,0.0,2.5950458913724215,0.7946272,0.10569452,179
002940,2017,7.756496283250384,0.2505341139727191,1.830563324230275,0.2705016,0.053873174,227
002940,2018,7.216461401607028,0.24457680553839875,1.0594094544243653,0.37777713,0.07797579,224
002942,2017,8.037960480914299,0.16022930594005644,5.909720727117258,0.26554716,0.058053464,209
002942,2018,8.260121344965295,0.1943555516816297,6.350423425805636,0.2914391,0.048897874,231
002960,2017,8.268104650865302,0.0991276333494923,7.212965500394185,0.2482507,0.051912487,230
002960,2018,8.411055360393753,0.09143756874475284,7.603999499436868,0.2503533,0.04878977,229
002968,2017,12.8112122676219,0.1059843700663088,1.595216470332063,0.193502,0.031852078,231
002968,2018,12.67538940430939,0.09518930560237206,1.3876521582836834,0.21140184,0.03239437,230
002991,2017,12.381913428149659,0.1322703166985808,1.6097974898058383,0.17754512,0.028075384,231
002991,2018,12.240521153361396,0.11318309481885899,1.339400766204692,0.20950395,0.029604962,230
003007,2017,7.520560844700249,0.9335990662799746,-3.7384507404579077,0.26551867,0.02697263,175
003007,2018,7.571465821838147,1.1130256653851291,-2.703550700325347,0.34789443,0.02914378,228
003026,2017,9.427352935133337,0.3640021280840593,5.601261091073039,0.19418147,0.02553937,210
003026,2018,9.694938442372704,0.2615336452909774,6.616359670714809,0.21505323,0.019711543,217
003028,2017,8.184117579727829,0.47690090701025684,5.596720287365298,0.20265695,0.019344077,231
003028,2018,8.097164541882997,0.5102596800370971,6.94092537502641,0.2905251,0.033895273,230
003036,2017,6.779726774798747,0.7997132815390305,-3.2287277064220183,0.3601215,0.034558333,226
